ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
ZAF,550039,Children with symptoms of ARI,3.4,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCARI,,2016,DHS,2025,2026,,,
ZAF,520801,Children with symptoms of ARI,3.1,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ARI,93966010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCARI,,2016,DHS,3444,3413,,,
ZAF,550040,Number of children born in the last five (or three) years,2025,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNUM,,2016,DHS,,2026,,,
ZAF,528550,Number of children born in the last five (or three) years,3444,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_NUM,93966020,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNUM,,2016,DHS,,3413,,,
ZAF,149150,Number of children born in the last five (or three) years (unweighted),2026,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUNW,,2016,DHS,2025,,,,
ZAF,439924,Number of children born in the last five (or three) years (unweighted),3413,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_UNW,93966030,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUNW,,2016,DHS,3444,,,,
ZAF,628408,Children with ARI for whom advice or treatment was sought,96.9,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCADV,,2016,DHS,68,59,,,
ZAF,701545,Children with ARI for whom advice or treatment was sought,87.6,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ADV,93966040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCADV,,2016,DHS,107,94,,,
ZAF,628407,Children with symptoms of ARI who received antibiotics,46.7,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCABI,,2016,DHS,68,59,,,
ZAF,701543,Children with symptoms of ARI who received antibiotics,42,1,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_ABI,93966050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCABI,,2016,DHS,107,94,,,
ZAF,630188,Number of children with symptoms of ARI born in the last five (or three) years,68,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCNM2,,2016,DHS,,59,,,
ZAF,701544,Number of children with symptoms of ARI born in the last five (or three) years,107,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_NM2,93966060,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCNM2,,2016,DHS,,94,,,
ZAF,300159,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),59,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHARISCUN2,,2016,DHS,68,,,,
ZAF,149151,Number of children with symptoms of ARI born in the last five (or three) years (unweighted),94,0,ZA,South Africa,2016,ZA2016DHS,CH_ARIS_C_UN2,93966070,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHARISCUN2,,2016,DHS,107,,,,
ZAF,149154,Children with fever for whom advice or treatment was sought,66.8,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCADV,,2016,DHS,422,410,,,
ZAF,653434,Children with fever for whom advice or treatment was sought,68.4,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_ADV,94036010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCADV,,2016,DHS,679,647,,,
ZAF,149153,Child took antimalarial drugs for fever,0.2,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCAML,,2016,DHS,422,410,,,
ZAF,653431,Child took antimalarial drugs for fever,0.5,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_AML,94036020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCAML,,2016,DHS,679,647,,,
ZAF,149156,Child took antibiotic drugs for fever,29.2,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCABI,,2016,DHS,422,410,,,
ZAF,653433,Child took antibiotic drugs for fever,30.3,1,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_ABI,94036030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCABI,,2016,DHS,679,647,,,
ZAF,149157,Number of children with fever in the last two weeks,422,0,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCNUM,,2016,DHS,,410,,,
ZAF,657740,Number of children with fever in the last two weeks,679,0,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_NUM,94036040,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCNUM,,2016,DHS,,647,,,
ZAF,149158,Number of children with fever in the last two weeks (unweighted),410,0,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHFEVTCUNW,,2016,DHS,422,,,,
ZAF,339925,Number of children with fever in the last two weeks (unweighted),647,0,ZA,South Africa,2016,ZA2016DHS,CH_FEVT_C_UNW,94036050,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHFEVTCUNW,,2016,DHS,679,,,,
ZAF,707848,Treatment of diarrhea: Advice or treatment was sought,59.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCADV,,2016,DHS,246,256,,,
ZAF,545833,Treatment of diarrhea: Advice or treatment was sought,63,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ADV,94096010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCADV,,2016,DHS,356,350,,,
ZAF,707849,Treatment of diarrhea: Oral rehydration solution (ORS),46.5,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORS,,2016,DHS,246,256,,,
ZAF,545832,Treatment of diarrhea: Oral rehydration solution (ORS),51.4,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORS,94096020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORS,,2016,DHS,356,350,,,
ZAF,707850,Treatment of diarrhea: Recommended home fluids (RHF) at home,67.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCRHF,,2016,DHS,246,256,,,
ZAF,545838,Treatment of diarrhea: Recommended home fluids (RHF) at home,72.5,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_RHF,94096030,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCRHF,,2016,DHS,356,350,,,
ZAF,707851,Treatment of diarrhea: Either ORS or RHF,75.4,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORT,,2016,DHS,246,256,,,
ZAF,545839,Treatment of diarrhea: Either ORS or RHF,80.5,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORT,94096040,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORT,,2016,DHS,356,350,,,
ZAF,707857,Treatment of diarrhea: Zinc supplements,33.7,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCZNC,,2016,DHS,246,256,,,
ZAF,545835,Treatment of diarrhea: Zinc supplements,36.8,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ZNC,94096044,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCZNC,,2016,DHS,356,350,,,
ZAF,707854,Treatment of diarrhea: Increased fluids,14.6,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINC,,2016,DHS,246,256,,,
ZAF,545844,Treatment of diarrhea: Increased fluids,15,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_INC,94096050,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINC,,2016,DHS,356,350,,,
ZAF,707855,Treatment of diarrhea: ORT or increased fluids,79.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCORI,,2016,DHS,246,256,,,
ZAF,545845,Treatment of diarrhea: ORT or increased fluids,83.3,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ORI,94096060,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCORI,,2016,DHS,356,350,,,
ZAF,707846,"Treatment of diarrhea: No ORS, RHF or increased fluids",20.8,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNON,,2016,DHS,246,256,,,
ZAF,545847,"Treatment of diarrhea: No ORS, RHF or increased fluids",16.7,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NON,94096070,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNON,,2016,DHS,356,350,,,
ZAF,707856,Treatment of diarrhea: Antibiotics,7.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCABI,,2016,DHS,246,256,,,
ZAF,545834,Treatment of diarrhea: Antibiotics,10.6,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_ABI,94096080,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCABI,,2016,DHS,356,350,,,
ZAF,707847,Treatment of diarrhea: Antimotility drugs,2.4,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCAMO,,2016,DHS,246,256,,,
ZAF,545848,Treatment of diarrhea: Antimotility drugs,1.8,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_AMO,94096090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCAMO,,2016,DHS,356,350,,,
ZAF,707853,Treatment of diarrhea: Intravenous solution,0.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCIVS,,2016,DHS,246,256,,,
ZAF,545836,Treatment of diarrhea: Intravenous solution,0.6,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_IVS,94096110,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCIVS,,2016,DHS,356,350,,,
ZAF,707858,Treatment of diarrhea: Injection,0.5,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCINJ,,2016,DHS,246,256,,,
ZAF,545837,Treatment of diarrhea: Injection,1.1,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_INJ,94096120,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCINJ,,2016,DHS,356,350,,,
ZAF,707859,Treatment of diarrhea: Home remedy - other,9.1,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCHOM,,2016,DHS,246,256,,,
ZAF,545840,Treatment of diarrhea: Home remedy - other,10.3,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_HOM,94096130,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCHOM,,2016,DHS,356,350,,,
ZAF,707860,Treatment of diarrhea: No treatment,16.2,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNOT,,2016,DHS,246,256,,,
ZAF,545843,Treatment of diarrhea: No treatment,12.1,1,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NOT,94096140,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNOT,,2016,DHS,356,350,,,
ZAF,708945,Number of children born in the last five (or three) years,246,0,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCNUM,,2016,DHS,,256,,,
ZAF,553597,Number of children born in the last five (or three) years,356,0,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_NUM,94096160,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCNUM,,2016,DHS,,350,,,
ZAF,309448,Number of children born in the last five (or three) years (unweighted),256,0,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIATCUNW,,2016,DHS,246,,,,
ZAF,377936,Number of children born in the last five (or three) years (unweighted),350,0,ZA,South Africa,2016,ZA2016DHS,CH_DIAT_C_UNW,94096170,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIATCUNW,,2016,DHS,356,,,,
